age,type_bac,parcours,moyenne_bac,moyenne_s1,moyenne_s2,moyenne_generale_s1_s2,nb_modules_echoues,heures_travail_semaine,discipline_note_sur_5,satisfaction_parcours_note_sur_5,travail_parallele,reussite_generale,resultat_final
24,Sciences,Master,15.68,14.29,14.48,14.385,0,19.7,5,4,Non,1,1
30,Technique,Master,16.93,16.0,16.0,16.0,0,3.4,5,3,Non,1,1
27,Informatique,Licence,16.34,16.0,15.55,15.775,0,9.6,4,2,Non,1,1
26,Technique,Licence,12.2,14.69,11.87,13.28,1,2.4,3,5,Oui,1,1
27,Informatique,Licence,15.76,15.81,15.88,15.845,0,20.3,4,4,Non,1,1
29,Technique,Cycle Ingénieur,12.06,9.0,9.0,9.0,3,10.0,3,3,Non,0,0
19,Informatique,Licence,13.23,9.0,9.0,9.0,3,14.2,1,3,Non,0,0
20,Sciences,Licence,16.46,15.88,16.0,15.940000000000001,1,13.5,5,5,Non,1,1
27,Mathématiques,Master,13.89,9.0,9.0,9.0,3,9.8,3,3,Oui,0,0
22,Sciences,Licence,14.11,9.0,9.0,9.0,3,10.4,2,3,Non,0,0
21,Technique,Licence,12.49,10.56,7.69,9.125,2,6.0,1,3,Non,0,0
26,Informatique,Cycle Ingénieur,12.38,10.29,8.34,9.315,0,7.9,3,4,Non,0,0
24,Informatique,Licence,16.03,9.0,9.0,9.0,3,12.2,2,3,Oui,0,0
25,Informatique,Cycle Ingénieur,17.73,16.0,15.69,15.844999999999999,0,15.6,5,3,Oui,1,1
22,Informatique,Licence,11.07,7.84,6.35,7.095,3,11.9,2,3,Oui,0,0
19,Informatique,Cycle Ingénieur,13.58,11.61,12.43,12.02,1,11.7,4,3,Non,1,1
19,Mathématiques,Licence,12.96,11.32,10.43,10.875,0,6.9,3,5,Oui,1,0
24,Mathématiques,Licence,17.07,9.0,9.0,9.0,3,7.8,4,3,Oui,0,0
30,Sciences,Master,13.46,14.58,15.53,15.055,1,5.9,4,4,Non,1,1
24,Informatique,Master,16.3,16.0,15.4,15.7,1,6.3,4,4,Non,1,1
19,Technique,Cycle Ingénieur,17.82,9.0,9.0,9.0,3,12.6,4,3,Oui,0,0
29,Sciences,Master,13.27,9.0,9.0,9.0,4,5.3,3,4,Non,0,0
23,Sciences,Licence,17.06,14.77,13.02,13.895,0,11.5,4,4,Oui,1,1
19,Sciences,Master,17.84,15.18,16.0,15.59,1,18.0,4,4,Non,1,1
27,Informatique,Licence,16.27,14.94,14.94,14.94,1,15.6,4,3,Oui,1,1
24,Mathématiques,Master,11.1,8.28,8.61,8.445,0,0.0,3,3,Non,0,0
19,Sciences,Master,13.39,14.59,15.63,15.11,2,4.1,4,3,Non,1,1
23,Informatique,Licence,17.82,9.0,9.0,9.0,3,0.0,4,2,Non,0,0
27,Informatique,Licence,12.86,8.65,6.14,7.395,1,6.7,2,1,Non,0,0
30,Mathématiques,Master,13.06,9.0,9.0,9.0,4,12.3,3,2,Non,0,0
20,Sciences,Cycle Ingénieur,15.05,16.0,14.58,15.29,1,13.6,4,3,Non,1,1
25,Informatique,Cycle Ingénieur,11.66,8.73,9.0,8.865,4,4.6,2,3,Oui,0,0
30,Mathématiques,Licence,17.94,16.0,16.0,16.0,1,7.7,5,4,Non,1,1
28,Informatique,Licence,17.5,16.0,14.96,15.48,0,9.0,4,3,Non,1,1
20,Informatique,Cycle Ingénieur,15.77,15.67,14.9,15.285,1,11.6,4,4,Non,1,1
28,Informatique,Cycle Ingénieur,12.1,11.97,11.39,11.68,2,8.1,4,2,Non,1,1
23,Sciences,Licence,14.13,14.89,16.0,15.445,0,12.6,4,4,Oui,1,1
26,Mathématiques,Master,14.19,16.0,16.0,16.0,2,17.0,4,5,Non,1,1
21,Mathématiques,Cycle Ingénieur,12.56,10.52,11.85,11.184999999999999,1,7.7,3,4,Oui,1,1
26,Technique,Licence,14.74,11.75,11.07,11.41,1,7.4,3,3,Oui,1,0
25,Informatique,Cycle Ingénieur,16.43,16.0,15.56,15.780000000000001,0,10.4,5,3,Oui,1,1
24,Informatique,Master,16.13,16.0,11.66,13.83,2,4.3,3,2,Non,1,1
25,Technique,Cycle Ingénieur,16.92,16.0,13.62,14.809999999999999,0,7.9,5,4,Non,1,1
21,Mathématiques,Licence,11.51,12.78,13.31,13.045,0,9.5,5,3,Oui,1,1
28,Sciences,Licence,14.93,9.0,9.0,9.0,3,5.5,1,2,Oui,0,0
21,Informatique,Licence,15.67,13.95,14.78,14.364999999999998,2,13.2,3,3,Non,1,1
22,Technique,Master,18.0,16.0,15.89,15.945,1,12.4,5,4,Oui,1,1
23,Informatique,Licence,15.08,9.0,9.0,9.0,3,2.3,3,3,Oui,0,0
30,Mathématiques,Master,12.45,12.25,12.21,12.23,0,0.0,3,3,Non,1,1
27,Informatique,Master,12.32,9.0,9.0,9.0,3,4.2,2,3,Non,0,0
19,Technique,Licence,14.68,14.95,16.0,15.475,2,10.0,5,5,Non,1,1
22,Informatique,Master,14.25,9.0,9.0,9.0,3,9.8,3,2,Non,0,0
23,Technique,Licence,14.21,13.58,13.27,13.425,1,9.6,4,4,Non,1,1
21,Informatique,Cycle Ingénieur,14.08,9.0,9.0,9.0,4,18.8,2,3,Non,0,0
26,Sciences,Licence,13.25,12.82,12.2,12.51,1,10.7,4,4,Oui,1,1
19,Sciences,Licence,17.09,16.0,14.8,15.4,1,5.6,5,4,Non,1,1
22,Mathématiques,Licence,11.66,11.58,10.37,10.975,0,5.3,3,4,Non,1,0
20,Sciences,Master,16.09,15.32,16.0,15.66,1,17.5,4,4,Oui,1,1
30,Mathématiques,Master,12.49,11.84,11.2,11.52,1,9.6,3,2,Oui,1,0
24,Informatique,Licence,15.68,9.0,9.0,9.0,4,5.0,3,4,Non,0,0
30,Mathématiques,Licence,12.72,10.71,11.1,10.905000000000001,2,11.4,5,4,Oui,1,1
27,Sciences,Cycle Ingénieur,17.49,14.75,15.52,15.135,0,10.4,5,3,Oui,1,1
23,Mathématiques,Licence,17.4,13.69,13.59,13.64,0,4.3,5,4,Non,1,1
27,Technique,Cycle Ingénieur,17.39,16.0,13.95,14.975,1,5.7,3,2,Non,1,1
30,Sciences,Master,13.41,13.72,14.06,13.89,1,9.8,4,4,Non,1,1
20,Mathématiques,Master,13.76,9.0,9.0,9.0,3,7.0,2,3,Non,0,0
26,Informatique,Master,13.84,15.72,15.41,15.565000000000001,1,8.4,4,5,Non,1,1
19,Technique,Licence,13.2,9.0,9.0,9.0,3,7.6,2,2,Non,0,0
23,Informatique,Licence,17.82,9.0,9.0,9.0,3,10.2,2,4,Non,0,0
28,Mathématiques,Cycle Ingénieur,15.55,15.59,16.0,15.795,0,8.3,4,4,Non,1,1
30,Informatique,Licence,11.67,11.51,12.61,12.059999999999999,2,11.1,4,4,Oui,1,1
28,Informatique,Licence,11.21,9.31,11.0,10.155000000000001,2,7.3,2,3,Non,1,0
27,Mathématiques,Licence,11.66,9.0,7.88,8.44,3,8.1,1,3,Non,0,0
24,Informatique,Master,14.44,9.0,9.0,9.0,3,7.3,3,3,Oui,0,0
21,Informatique,Cycle Ingénieur,16.66,16.0,16.0,16.0,0,15.2,5,3,Oui,1,1
30,Sciences,Licence,15.32,9.0,9.0,9.0,4,5.9,3,3,Non,0,0
21,Informatique,Master,16.92,13.87,10.72,12.295,2,1.4,3,4,Non,1,0
26,Mathématiques,Licence,16.89,9.0,9.0,9.0,3,8.7,2,2,Non,0,0
19,Informatique,Licence,16.53,14.66,15.7,15.18,0,13.2,5,3,Oui,1,1
28,Mathématiques,Licence,13.66,14.65,14.82,14.735,2,14.1,5,5,Non,1,1
20,Mathématiques,Master,16.28,14.12,10.78,12.45,2,5.0,5,4,Oui,1,1
25,Mathématiques,Licence,16.58,13.52,14.53,14.024999999999999,2,5.5,3,2,Non,1,1
30,Mathématiques,Cycle Ingénieur,11.33,10.1,8.32,9.21,1,5.9,2,2,Non,0,0
19,Sciences,Licence,11.69,12.44,12.44,12.44,1,8.0,3,3,Non,1,1
23,Mathématiques,Master,14.87,14.33,13.94,14.135,2,9.0,5,4,Oui,1,1
22,Technique,Cycle Ingénieur,12.91,9.0,9.0,9.0,3,9.8,2,2,Non,0,0
24,Sciences,Master,14.3,15.22,15.56,15.39,1,6.8,5,4,Oui,1,1
30,Sciences,Licence,12.03,10.85,11.12,10.985,1,6.1,2,4,Oui,1,0
19,Informatique,Licence,16.9,9.0,9.0,9.0,3,8.7,3,5,Oui,0,0
25,Technique,Master,14.55,14.42,14.52,14.469999999999999,1,16.1,3,2,Non,1,1
29,Mathématiques,Licence,14.63,13.11,10.59,11.85,2,13.0,3,2,Oui,1,0
23,Informatique,Master,15.2,16.0,16.0,16.0,2,8.6,5,5,Oui,1,1
26,Technique,Licence,14.99,16.0,16.0,16.0,1,10.2,5,4,Non,1,1
24,Informatique,Master,16.55,16.0,15.35,15.675,2,8.4,3,3,Non,1,1
27,Informatique,Licence,12.81,11.59,9.6,10.594999999999999,2,9.7,1,4,Non,1,0
22,Mathématiques,Licence,11.31,11.16,12.77,11.965,0,7.4,5,3,Non,1,1
28,Sciences,Master,11.95,10.19,8.35,9.27,2,4.8,2,3,Oui,0,0
26,Informatique,Master,11.51,10.4,12.93,11.665,0,6.9,3,3,Non,1,1
24,Sciences,Master,14.12,14.48,15.24,14.86,2,3.5,4,4,Non,1,1
24,Informatique,Licence,12.49,9.0,9.0,9.0,4,0.0,3,3,Non,0,0
24,Informatique,Cycle Ingénieur,11.14,9.0,9.0,9.0,4,6.4,2,4,Oui,0,0
22,Sciences,Licence,15.23,15.87,15.03,15.45,0,17.3,5,4,Non,1,1
20,Informatique,Master,11.47,12.99,8.98,10.985,0,0.0,4,3,Non,1,0
19,Mathématiques,Licence,15.97,16.0,14.12,15.059999999999999,1,8.9,4,5,Non,1,1
30,Technique,Master,16.95,16.0,15.37,15.684999999999999,1,10.5,5,5,Oui,1,1
25,Informatique,Cycle Ingénieur,17.82,16.0,16.0,16.0,2,4.1,3,5,Oui,1,1
28,Informatique,Licence,14.56,12.11,13.87,12.989999999999998,1,9.8,4,5,Oui,1,1
27,Technique,Master,16.2,16.0,16.0,16.0,0,11.7,5,3,Non,1,1
29,Informatique,Licence,16.54,15.74,15.17,15.455,1,5.5,3,4,Non,1,1
20,Sciences,Licence,17.29,16.0,15.76,15.879999999999999,1,3.3,5,5,Non,1,1
24,Informatique,Master,12.56,12.04,13.08,12.559999999999999,0,15.1,4,2,Non,1,1
22,Informatique,Licence,13.61,13.97,16.0,14.985,0,8.8,4,3,Non,1,1
24,Mathématiques,Licence,14.34,9.0,9.0,9.0,3,9.7,2,3,Oui,0,0
27,Mathématiques,Licence,14.65,16.0,15.93,15.965,1,12.6,5,4,Non,1,1
19,Informatique,Licence,11.75,11.54,8.58,10.059999999999999,1,9.3,3,4,Non,1,0
29,Informatique,Cycle Ingénieur,13.05,13.07,11.1,12.085,2,4.2,3,1,Non,1,0
30,Informatique,Licence,13.8,10.4,10.9,10.65,0,6.3,2,3,Non,1,0
29,Informatique,Licence,11.55,9.0,9.0,9.0,3,5.4,3,2,Non,0,0
26,Informatique,Licence,16.96,15.14,16.0,15.57,1,4.2,5,5,Non,1,1
26,Informatique,Master,12.05,10.11,9.3,9.705,2,10.3,2,3,Non,0,0
24,Sciences,Cycle Ingénieur,14.21,14.12,15.32,14.719999999999999,1,15.4,4,4,Non,1,1
20,Sciences,Licence,17.89,16.0,16.0,16.0,1,9.1,5,4,Non,1,1
19,Informatique,Master,11.46,9.86,9.72,9.79,1,9.9,3,4,Oui,0,0
26,Mathématiques,Licence,12.14,12.22,12.0,12.11,2,2.6,4,3,Non,1,1
24,Informatique,Master,17.16,16.0,16.0,16.0,0,15.5,5,5,Oui,1,1
19,Technique,Licence,11.14,12.64,10.63,11.635000000000002,1,6.3,2,3,Oui,1,0
19,Informatique,Licence,14.22,12.39,9.47,10.93,0,8.1,1,2,Oui,1,0
19,Mathématiques,Cycle Ingénieur,12.1,8.29,6.03,7.16,3,0.2,1,3,Non,0,0
28,Sciences,Master,16.54,14.98,13.28,14.129999999999999,0,6.1,4,4,Non,1,1
28,Informatique,Master,15.86,9.0,9.0,9.0,3,14.2,1,3,Non,0,0
26,Mathématiques,Cycle Ingénieur,12.03,10.93,12.16,11.545,1,9.3,2,3,Oui,1,0
21,Informatique,Licence,16.24,16.0,14.98,15.49,0,11.5,4,4,Non,1,1
27,Informatique,Licence,17.4,16.0,15.93,15.965,2,15.9,5,5,Non,1,1
27,Technique,Cycle Ingénieur,15.3,14.51,16.0,15.254999999999999,1,6.5,4,4,Non,1,1
29,Sciences,Licence,17.17,9.0,9.0,9.0,4,10.1,2,4,Oui,0,0
27,Mathématiques,Master,13.65,9.99,11.11,10.55,0,14.9,2,2,Non,1,0
22,Sciences,Cycle Ingénieur,11.24,13.89,15.28,14.585,0,12.8,5,2,Oui,1,1
26,Informatique,Master,17.11,15.95,16.0,15.975,1,20.3,5,5,Oui,1,1
28,Informatique,Licence,14.06,14.54,13.18,13.86,0,7.8,2,3,Non,1,1
29,Informatique,Licence,15.4,14.81,14.16,14.485,1,6.5,5,4,Non,1,1
28,Mathématiques,Master,17.13,15.13,15.05,15.09,0,10.6,5,5,Non,1,1
19,Sciences,Licence,12.62,14.74,14.38,14.56,1,10.7,5,5,Oui,1,1
30,Informatique,Licence,13.34,9.0,9.0,9.0,4,4.0,4,3,Non,0,0
26,Mathématiques,Licence,17.5,15.85,14.9,15.375,0,8.6,5,5,Oui,1,1
22,Sciences,Master,12.82,14.96,16.0,15.48,0,9.6,4,3,Oui,1,1
23,Mathématiques,Master,12.53,10.2,9.55,9.875,2,8.4,3,4,Oui,0,0
22,Informatique,Cycle Ingénieur,15.56,9.0,9.0,9.0,4,9.6,2,3,Non,0,0
21,Mathématiques,Licence,13.38,13.39,16.0,14.695,0,6.6,5,4,Oui,1,1
19,Informatique,Master,14.49,13.74,13.76,13.75,0,6.5,4,4,Non,1,1
19,Mathématiques,Licence,13.68,15.83,14.72,15.275,0,12.9,4,3,Oui,1,1
25,Informatique,Master,16.8,9.0,9.0,9.0,3,10.6,2,3,Non,0,0
22,Sciences,Licence,15.78,13.23,12.62,12.925,0,0.0,3,3,Non,1,1
28,Mathématiques,Licence,16.68,16.0,15.89,15.945,1,10.5,5,3,Non,1,1
24,Informatique,Cycle Ingénieur,12.15,9.78,11.52,10.649999999999999,0,2.5,2,3,Non,1,1
22,Mathématiques,Licence,11.03,8.52,8.5,8.51,0,8.8,2,4,Oui,0,0
19,Sciences,Cycle Ingénieur,15.27,14.92,14.35,14.635,1,10.5,4,4,Non,1,1
21,Technique,Licence,12.18,13.53,14.85,14.19,2,6.9,5,4,Oui,1,1
24,Mathématiques,Cycle Ingénieur,11.41,10.81,9.55,10.18,1,11.2,3,3,Non,1,0
24,Mathématiques,Licence,14.33,13.01,12.97,12.99,1,7.3,3,2,Non,1,1
28,Informatique,Master,14.78,15.39,15.19,15.29,0,12.8,4,3,Oui,1,1
27,Informatique,Licence,16.04,16.0,15.87,15.934999999999999,0,15.5,5,5,Non,1,1
27,Mathématiques,Master,15.97,16.0,15.62,15.809999999999999,1,5.4,5,5,Non,1,1
28,Sciences,Licence,14.23,9.0,9.0,9.0,3,4.0,4,3,Non,0,0
21,Informatique,Master,11.08,10.75,12.18,11.465,0,13.4,4,3,Non,1,1
29,Informatique,Cycle Ingénieur,16.41,14.15,15.47,14.81,2,4.4,5,5,Non,1,1
22,Informatique,Licence,12.65,9.0,7.5,8.25,3,5.2,1,4,Oui,0,0
28,Informatique,Licence,13.0,9.0,9.0,9.0,3,7.0,4,4,Oui,0,0
21,Technique,Licence,13.12,13.45,13.83,13.64,2,8.0,5,4,Oui,1,1
26,Sciences,Licence,16.35,16.0,15.05,15.525,0,14.1,4,3,Non,1,1
21,Mathématiques,Master,16.22,16.0,16.0,16.0,0,5.6,4,4,Oui,1,1
26,Informatique,Master,17.24,16.0,16.0,16.0,2,9.9,3,4,Non,1,1
30,Informatique,Licence,17.65,14.49,14.5,14.495000000000001,2,6.0,5,4,Non,1,1
25,Technique,Master,11.17,12.17,9.02,10.594999999999999,0,9.3,2,3,Non,1,0
30,Informatique,Licence,11.54,9.05,7.88,8.465,0,9.4,2,3,Non,0,0
25,Informatique,Master,11.62,11.97,11.43,11.7,1,14.9,3,4,Oui,1,1
27,Sciences,Licence,17.02,16.0,15.87,15.934999999999999,1,17.4,5,4,Oui,1,1
19,Mathématiques,Cycle Ingénieur,15.33,16.0,16.0,16.0,0,7.0,5,2,Non,1,1
22,Sciences,Licence,17.51,15.96,16.0,15.98,1,8.9,5,4,Oui,1,1
19,Mathématiques,Licence,14.45,13.34,13.99,13.665,0,4.8,4,4,Oui,1,1
30,Sciences,Cycle Ingénieur,12.85,9.0,7.56,8.28,3,0.0,2,4,Non,0,0
20,Informatique,Licence,15.06,14.03,11.68,12.855,1,8.4,1,2,Non,1,0
21,Informatique,Master,16.53,15.32,13.6,14.46,0,9.6,4,3,Non,1,1
27,Informatique,Master,17.77,15.63,16.0,15.815000000000001,0,9.9,5,4,Oui,1,1
27,Informatique,Licence,14.77,14.04,14.64,14.34,2,10.7,4,3,Non,1,1
29,Sciences,Cycle Ingénieur,14.74,15.73,16.0,15.865,0,13.2,5,3,Non,1,1
24,Sciences,Cycle Ingénieur,15.92,9.0,9.0,9.0,3,7.8,3,3,Oui,0,0
25,Mathématiques,Cycle Ingénieur,16.34,16.0,16.0,16.0,2,11.9,3,2,Oui,1,1
22,Technique,Licence,12.3,9.86,8.13,8.995000000000001,0,14.9,1,1,Non,0,0
24,Sciences,Licence,14.91,14.59,14.64,14.615,2,11.5,3,3,Non,1,1
30,Mathématiques,Licence,16.53,13.69,13.57,13.629999999999999,0,8.0,4,2,Oui,1,1
19,Informatique,Master,17.41,13.42,11.65,12.535,2,5.3,4,3,Non,1,1
25,Mathématiques,Licence,12.87,10.58,7.47,9.025,1,9.5,2,1,Non,0,0
19,Mathématiques,Cycle Ingénieur,15.88,14.02,16.0,15.01,0,10.9,4,4,Oui,1,1
22,Mathématiques,Licence,17.4,16.0,15.69,15.844999999999999,1,6.8,5,4,Non,1,1
26,Mathématiques,Master,17.55,15.63,15.89,15.760000000000002,2,10.7,5,3,Non,1,1
20,Technique,Licence,11.52,9.0,9.0,9.0,3,14.8,3,5,Non,0,0
26,Informatique,Licence,11.57,13.76,12.4,13.08,1,9.4,2,2,Non,1,1
25,Informatique,Licence,14.02,15.23,15.36,15.295,2,14.2,4,5,Non,1,1
19,Technique,Licence,11.09,11.2,11.28,11.239999999999998,2,9.4,3,5,Non,1,1
20,Informatique,Master,12.7,9.0,9.0,9.0,4,8.9,2,3,Non,0,0
29,Mathématiques,Cycle Ingénieur,15.84,15.52,16.0,15.76,0,6.5,5,4,Non,1,1
22,Informatique,Cycle Ingénieur,17.56,16.0,15.52,15.76,0,17.8,5,3,Non,1,1
25,Informatique,Master,15.26,13.21,11.88,12.545000000000002,1,5.6,3,4,Oui,1,1
19,Informatique,Licence,12.09,13.21,15.22,14.215,2,15.3,4,5,Non,1,1
27,Technique,Cycle Ingénieur,12.0,14.72,14.26,14.49,0,4.9,4,2,Non,1,1
25,Informatique,Master,15.91,15.86,13.47,14.665,0,4.9,5,4,Non,1,1
25,Informatique,Licence,16.44,16.0,16.0,16.0,0,6.4,5,2,Non,1,1
19,Mathématiques,Cycle Ingénieur,11.47,9.48,11.02,10.25,1,1.5,3,4,Non,1,1
30,Mathématiques,Master,17.39,15.87,14.07,14.969999999999999,0,14.0,5,5,Oui,1,1
22,Informatique,Master,13.93,13.63,12.22,12.925,2,8.9,2,2,Oui,1,0
25,Mathématiques,Cycle Ingénieur,13.8,14.11,13.58,13.844999999999999,0,15.6,4,4,Oui,1,1
23,Technique,Cycle Ingénieur,15.13,15.16,15.13,15.145,0,16.6,5,5,Non,1,1
23,Sciences,Licence,13.97,12.1,11.34,11.719999999999999,0,6.6,3,4,Non,1,1
21,Informatique,Licence,16.79,16.0,15.52,15.76,2,10.1,5,5,Non,1,1
21,Informatique,Master,15.57,15.72,15.67,15.695,0,5.8,5,3,Non,1,1
19,Mathématiques,Master,14.61,15.77,13.88,14.825,1,6.7,4,4,Non,1,1
26,Sciences,Cycle Ingénieur,17.11,15.2,13.86,14.53,0,3.7,5,4,Non,1,1
29,Informatique,Licence,11.94,10.56,13.12,11.84,2,10.7,3,4,Non,1,1
28,Mathématiques,Master,16.19,9.0,9.0,9.0,4,13.3,2,4,Non,0,0
27,Mathématiques,Cycle Ingénieur,11.14,9.0,9.0,9.0,4,7.6,3,4,Oui,0,0
24,Informatique,Cycle Ingénieur,17.47,16.0,15.19,15.594999999999999,2,8.2,3,4,Non,1,1
24,Sciences,Licence,14.01,10.93,9.52,10.225,0,4.8,2,3,Non,1,0
24,Technique,Licence,11.34,7.68,6.0,6.84,2,4.9,1,3,Non,0,0
28,Sciences,Master,16.26,16.0,16.0,16.0,2,12.4,5,3,Non,1,1
20,Technique,Licence,13.22,11.93,12.23,12.08,0,7.6,2,4,Non,1,1
28,Mathématiques,Cycle Ingénieur,15.39,9.0,9.0,9.0,3,12.1,2,3,Non,0,0
20,Informatique,Licence,12.45,11.86,11.06,11.46,1,10.4,2,3,Non,1,0
26,Sciences,Master,12.13,9.97,8.79,9.379999999999999,0,9.3,3,2,Non,0,0
30,Sciences,Licence,17.18,14.18,16.0,15.09,1,9.8,5,4,Non,1,1
25,Technique,Licence,16.54,9.0,9.0,9.0,4,5.3,2,2,Oui,0,0
25,Mathématiques,Cycle Ingénieur,13.73,12.24,12.03,12.135,0,9.5,3,3,Non,1,1
20,Informatique,Licence,14.12,9.0,9.0,9.0,3,10.5,2,4,Oui,0,0
21,Informatique,Cycle Ingénieur,14.18,14.59,15.36,14.975,0,15.6,5,2,Non,1,1
25,Mathématiques,Licence,14.66,11.19,10.71,10.95,0,15.5,2,3,Oui,1,0
28,Mathématiques,Master,17.18,16.0,13.57,14.785,0,4.2,3,2,Oui,1,1
30,Sciences,Licence,11.57,11.77,13.56,12.665,1,5.7,4,4,Non,1,1
25,Sciences,Cycle Ingénieur,13.88,14.2,14.42,14.309999999999999,1,16.4,4,4,Non,1,1
30,Mathématiques,Licence,12.29,14.24,14.38,14.31,2,11.4,4,4,Non,1,1
21,Technique,Cycle Ingénieur,13.16,11.27,13.12,12.195,0,9.8,4,4,Non,1,1
21,Technique,Licence,14.13,9.0,9.0,9.0,3,18.8,3,2,Non,0,0
25,Sciences,Licence,11.88,11.12,10.87,10.995,0,7.8,2,3,Non,1,0
24,Technique,Licence,11.65,9.0,9.0,9.0,3,10.6,2,3,Oui,0,0
20,Technique,Master,12.08,9.0,9.0,9.0,3,5.8,1,2,Non,0,0
29,Informatique,Licence,12.15,10.34,13.53,11.934999999999999,0,7.7,4,4,Non,1,1
20,Sciences,Licence,12.51,12.1,12.23,12.165,0,15.5,3,3,Non,1,1
24,Sciences,Licence,14.57,9.0,9.0,9.0,3,11.6,2,3,Non,0,0
29,Informatique,Licence,15.19,14.6,14.22,14.41,0,11.6,4,5,Non,1,1
23,Informatique,Cycle Ingénieur,17.3,15.23,15.64,15.435,1,14.2,4,4,Oui,1,1
22,Sciences,Master,11.63,11.23,11.19,11.21,1,17.7,3,1,Oui,1,0
24,Informatique,Master,15.75,14.89,14.89,14.89,1,13.3,4,4,Non,1,1
23,Sciences,Licence,13.41,12.4,10.89,11.645,0,13.3,3,3,Non,1,1
24,Informatique,Licence,14.04,13.12,14.84,13.98,1,12.3,3,3,Oui,1,1
22,Technique,Licence,13.32,13.3,14.75,14.025,1,3.2,4,3,Oui,1,1
23,Informatique,Licence,11.73,9.0,9.0,9.0,3,6.2,3,4,Non,0,0
23,Mathématiques,Cycle Ingénieur,15.26,15.09,16.0,15.545,0,17.0,4,1,Oui,1,1
23,Technique,Master,16.79,15.11,11.72,13.415,0,1.4,3,4,Oui,1,1
29,Informatique,Cycle Ingénieur,14.92,15.99,15.75,15.870000000000001,0,4.0,4,3,Oui,1,1
27,Informatique,Licence,17.86,16.0,15.09,15.545,0,5.9,5,4,Non,1,1
20,Informatique,Cycle Ingénieur,14.15,13.07,10.9,11.985,1,7.3,4,4,Oui,1,1
21,Technique,Licence,13.99,13.0,9.76,11.379999999999999,1,4.9,3,2,Non,1,0
30,Informatique,Licence,12.77,14.46,14.58,14.52,1,9.5,4,4,Oui,1,1
21,Informatique,Licence,17.31,15.95,14.36,15.155,1,7.9,5,3,Oui,1,1
26,Informatique,Master,17.95,16.0,16.0,16.0,2,10.7,3,3,Non,1,1
19,Mathématiques,Licence,12.77,10.01,9.59,9.8,1,10.3,2,3,Non,0,0
20,Informatique,Master,16.7,15.51,16.0,15.754999999999999,1,11.0,5,4,Non,1,1
22,Technique,Master,11.69,12.86,13.99,13.425,0,3.6,3,1,Non,1,1
26,Informatique,Licence,11.93,10.62,11.23,10.925,0,6.3,3,3,Non,1,1
21,Sciences,Licence,13.3,9.0,9.0,9.0,3,5.6,3,3,Non,0,0
19,Informatique,Licence,17.23,14.99,15.76,15.375,2,11.4,5,4,Non,1,1
26,Technique,Master,14.18,14.65,15.15,14.9,1,17.2,3,3,Non,1,1
20,Sciences,Cycle Ingénieur,12.69,13.56,14.61,14.085,2,15.4,3,2,Non,1,1
22,Technique,Master,16.74,16.0,16.0,16.0,0,2.4,5,3,Oui,1,1
19,Mathématiques,Licence,12.27,12.05,12.22,12.135000000000002,0,8.0,4,5,Non,1,1
22,Informatique,Licence,12.52,11.02,11.7,11.36,0,6.9,3,3,Oui,1,1
23,Informatique,Licence,12.56,9.0,9.0,9.0,4,4.1,2,2,Non,0,0
19,Mathématiques,Licence,12.08,8.08,6.0,7.04,0,5.5,1,3,Non,0,0
28,Sciences,Master,12.81,13.1,11.92,12.51,2,7.0,2,3,Oui,1,0
30,Technique,Licence,17.96,16.0,16.0,16.0,2,12.9,5,4,Non,1,1
29,Informatique,Master,11.35,12.18,12.22,12.2,1,9.0,3,4,Non,1,1
28,Informatique,Master,12.12,12.39,10.88,11.635000000000002,0,10.0,2,3,Non,1,0
21,Sciences,Licence,16.22,14.89,16.0,15.445,1,7.4,5,3,Oui,1,1
23,Informatique,Licence,15.71,14.89,15.1,14.995000000000001,2,12.2,4,5,Non,1,1
26,Informatique,Licence,11.02,12.68,12.8,12.74,0,4.4,3,4,Non,1,1
27,Sciences,Licence,15.39,9.0,9.0,9.0,4,6.9,2,4,Oui,0,0
30,Informatique,Licence,14.2,11.8,13.39,12.595,0,8.3,3,4,Non,1,1
19,Sciences,Licence,12.24,11.31,8.6,9.955,1,7.3,2,3,Non,0,0
28,Informatique,Licence,11.59,12.58,13.8,13.190000000000001,1,11.3,4,4,Oui,1,1
28,Technique,Licence,13.96,14.18,15.49,14.835,2,8.0,5,4,Non,1,1
25,Technique,Cycle Ingénieur,11.78,7.52,9.83,8.675,2,0.0,3,4,Oui,0,0
24,Technique,Cycle Ingénieur,12.45,13.78,14.44,14.11,1,13.2,3,3,Oui,1,1
29,Mathématiques,Master,17.6,9.0,9.0,9.0,3,17.7,2,4,Oui,0,0
21,Mathématiques,Licence,15.65,9.0,9.0,9.0,3,2.2,2,3,Non,0,0
27,Informatique,Licence,15.65,12.51,13.4,12.955,1,8.9,3,3,Non,1,1
20,Mathématiques,Licence,12.42,7.73,6.0,6.865,1,6.4,1,2,Non,0,0
19,Informatique,Licence,16.31,15.71,15.55,15.63,2,13.7,4,3,Non,1,1
22,Sciences,Cycle Ingénieur,12.32,11.82,12.15,11.985,1,7.8,4,3,Non,1,1
25,Informatique,Licence,15.35,13.84,14.78,14.309999999999999,0,16.0,4,4,Non,1,1
27,Technique,Master,12.33,11.98,11.24,11.61,2,7.8,2,3,Non,1,0
